User ID,Username,Tweet,Retweet Count,Mention Count,Follower Count,Verified,Bot Label,Location,Created At,Hashtags
696639,djohnson,Give similar themselves matter per call environmental star require vote hold individual dark.,41,3,4283,False,1,South Kelly,2022-05-23 15:01:40,exist director offer develop
582554,nicholas73,More local parent management significant rest herself recognize gun its organization bill away.,66,3,6221,False,0,Leeburgh,2021-11-06 11:41:59,present follow necessary machine section
343912,brittneyguzman,Whether structure place support degree since put price remember.,14,1,5004,True,0,Andersonside,2022-05-01 16:17:16,fire
155208,john81,Their in move paper whose against really cup.,77,4,6174,True,0,North Shane,2020-04-11 22:23:39,cold assume fight
583088,osmith,Check present whole trial research TV process book leg draw mention.,44,1,9781,False,0,Matthewmouth,2022-02-22 20:33:06,citizen add
981165,johncain,Lose challenge whole edge statement too fact list vote rise.,100,1,7890,False,1,Farmerchester,2020-04-09 06:34:54,possible next next
604083,charlesduran,Miss economy investment reveal establish speak memory way.,58,2,6873,False,0,New Ricky,2020-03-18 17:59:57,story
588334,suarezlauren,View Mrs experience Mr do class authority tell may so.,42,0,9459,False,0,South John,2021-07-20 18:50:21,wall performance issue
358794,yvalenzuela,Clear truth green specific discuss something however north year region environment look.,31,5,5569,False,0,West Keithfurt,2021-03-01 01:26:53,
120355,mitchelltara,Represent instead summer step point radio enjoy lawyer seven.,29,0,1486,False,0,Port Jennastad,2020-11-12 06:10:29,as source
980305,tmiller,Yourself dog television ability on these show partner first term range partner whose all.,35,3,2232,True,0,Millerton,2022-12-08 03:10:36,claim strategy
493493,lewisshane,Own alone whom seven detail everything card scene according image.,95,1,734,False,1,Melissaville,2020-05-31 19:47:06,law
854803,karenford,Very might wind manage during machine provide cultural low try benefit.,10,4,7840,True,1,Wisemouth,2022-11-19 14:33:04,computer
330680,chenholly,Prevent various western consider baby list relationship both college idea factor condition.,95,4,462,True,0,Jeremyhaven,2021-11-10 05:15:00,leave work nearly ever
564869,wharris,Reflect appear citizen eat onto environment market claim notice.,82,3,1642,False,1,North Ericaberg,2020-02-01 11:59:09,sister business
921914,robert32,Chance oil either for ten career.,44,0,9314,False,1,Fritzbury,2021-08-23 19:11:25,us line reach race worker
749168,jennifersandoval,Wrong staff project nice adult popular accept get.,13,0,5034,True,1,South Taylorfort,2020-08-18 00:01:05,young our control wall
840962,myersdaisy,May blue quite bed project degree finish cost.,64,5,4162,False,1,Amyville,2020-11-10 14:59:31,nature wait something lay
262907,martinezdylan,Poor improve officer enter science indicate still.,27,0,7009,True,0,South Eric,2020-11-14 20:15:34,simple
833443,fostermegan,Hope can common detail course want seven.,77,4,4504,True,1,Lorifurt,2022-11-01 00:01:25,
608534,claytonmicheal,Quite shoulder late paper increase star treatment.,22,3,4350,False,1,West Travis,2022-04-25 20:46:46,information collection
809980,cristina07,Eye stage billion interesting maybe price any hour range.,85,3,3253,True,1,Ginabury,2020-04-07 23:08:09,item baby likely computer arm
863258,christopher90,Son bring marriage admit dog six also data continue.,19,2,3450,False,0,Port Rebeccaborough,2020-01-23 07:41:38,ground improve Republican
363787,william24,Former carry for keep senior mouth reason knowledge half summer future professional.,39,0,3085,False,1,Campbellland,2020-03-09 23:08:14,until leave respond event yeah
739878,leejason,Help trade now blood fire no health move become hear force easy.,3,4,6557,True,1,North Danielleburgh,2021-08-08 10:18:09,husband born
455781,qbarnett,Baby be half already data get national.,32,1,9738,False,0,Santosstad,2020-09-12 09:10:33,protect
876354,davidmcintosh,Heart too gun film five team entire company as discuss.,91,0,1101,False,1,South Christopher,2022-02-16 14:52:54,within call mouth ahead total
640562,gharris,Determine there teach modern attack exactly hope among list accept mission.,70,2,2936,True,1,Port Amber,2022-02-04 10:09:59,
885694,shelley78,Together worry clearly down world face newspaper.,62,0,7210,True,0,Tranborough,2021-06-24 13:08:37,
222301,bakerrandy,Challenge eight despite and recognize everybody surface receive indicate nothing.,38,2,3845,False,1,East April,2022-09-21 06:41:33,be serious
138079,cobbbridget,Deep agree bit himself father decade.,61,3,8112,False,1,New Brianbury,2022-08-26 07:53:16,cause way and now
125967,hillamy,Tell coach close radio item purpose interest later wall spring save federal across.,76,5,60,False,1,Kimberlystad,2021-11-01 09:51:42,professional dinner to money
179626,jenniferking,Road health when trouble can style strategy record picture.,7,1,7444,True,0,East Shawn,2020-05-27 15:55:09,deal others best store reduce
516774,brichard,Identify lawyer ability shake building finally control guess.,18,4,7950,True,1,Weissbury,2021-07-26 14:14:28,high concern her
497568,marciaguzman,Civil speech these decision size statement player participant material authority.,44,5,5486,False,1,Port Thomaston,2020-06-18 13:20:53,fast appear either
346396,greed,Hand tell police manage outside since window nor manager fly recent training cultural.,14,3,7204,False,0,New Williamside,2020-05-07 07:01:40,growth into
812596,georgebaxter,Born medical great through section serious.,39,4,130,True,1,New Gabriel,2023-01-05 05:43:51,school
524765,katie30,General picture fact deal statement special where notice decade.,63,0,6532,False,1,Port Jeffreystad,2022-03-08 00:22:35,while continue away receive
906428,victoriafreeman,Simply page company wonder carry fund generation east.,44,3,4495,False,1,Kimberlyhaven,2022-07-12 05:34:05,to again term
558583,beasleypaul,Defense city chair now best it role already tax become.,85,0,8721,True,1,Santiagostad,2022-04-14 17:14:36,once expert
257323,qmoore,Final husband to suffer market than make source.,4,2,1490,True,1,East Amberview,2022-02-14 10:51:33,
744217,laura17,People include return low cut professional section drug capital east speech.,48,4,3199,True,0,New Jackside,2023-04-09 21:05:25,soldier you each maybe other
225399,burtonlindsay,Pm score late sing summer tend local court them read add so hear.,85,4,2107,False,1,Judithport,2023-02-18 22:20:35,course
301231,james01,Music third himself church arm treatment light.,80,0,2137,False,1,Scottville,2022-11-02 10:18:32,father
521753,bonnie76,Measure alone world reason car real tonight agency school some improve.,92,2,3277,False,0,Dawnburgh,2020-06-26 01:29:36,receive
936659,cindyparrish,What enough may happen line read week son station player.,5,1,7300,False,0,New Kristinchester,2022-01-09 14:46:40,nature major moment hotel
421032,andrew59,Performance view next teacher lot financial describe last.,71,5,8372,True,0,West Johnhaven,2022-01-13 04:20:25,vote
970056,john58,Might staff positive poor friend onto example no.,42,4,4256,False,0,Garcialand,2020-08-15 20:30:12,process
216731,russellheather,Activity class although sign experience least analysis activity.,86,1,2930,False,0,South Jill,2022-12-05 03:41:13,near leader fall
383115,anngonzales,Themselves word truth account cause speech off.,54,3,58,False,0,Morrowton,2021-12-01 08:34:07,which
264402,simmonsfrederick,Address car floor get democratic together provide from evidence later artist college entire.,70,5,1940,True,0,Crawfordstad,2020-12-30 17:21:17,morning candidate thousand officer
996431,jonathan19,Picture where concern least garden drug.,65,0,6264,False,1,Danielleburgh,2022-06-30 06:34:22,side major worker Republican
307976,hamptonsteven,Place poor half both education determine behind dream between give different admit while.,34,3,8880,True,1,Contrerasfurt,2022-07-11 17:31:22,language half dinner
147892,donald75,Around position sometimes total ago pass young mother.,84,0,4002,False,0,North Dillonmouth,2022-04-12 18:34:59,
778579,ehamilton,Find trip include phone president general beyond.,71,1,2722,False,1,Roseburgh,2022-04-25 07:59:03,even sit
296601,martinezshaun,Enter yourself entire open land sit size.,37,2,2573,False,0,Morrisonfort,2020-05-04 16:38:20,right
648833,jonathanblack,Field bag blood thus newspaper last avoid front during region simply.,79,1,9005,False,1,Port Justinport,2020-03-31 10:36:58,campaign section hospital mean
654454,wolfejoseph,Will meet face impact than pressure.,15,4,1451,True,0,Santosmouth,2021-08-29 00:51:56,force able
935727,ybowman,Will forget team brother drug feeling.,9,2,2896,False,1,West Stevenbury,2022-04-04 18:53:02,
591153,ksanchez,Meeting president eight use great hot across ready develop among change system.,45,3,5738,False,0,North Heathershire,2022-05-15 02:00:56,
971439,banksrebecca,Enough some chair camera couple media everybody economic rich high surface court minute.,43,0,9220,False,0,Lake Richardstad,2023-02-24 01:56:16,respond town cultural yard
393953,brittany60,New home dog type respond discover worry.,78,5,7495,False,1,Lake Jose,2022-08-08 03:29:39,family ahead
352890,danielleadams,Form bar suggest lawyer tonight history rich just hour.,1,4,3519,False,0,Donnatown,2021-09-21 18:06:09,cause easy
513327,ruthjones,At pass yet section Republican recently commercial general prevent hot production modern break.,93,5,1544,True,0,North Michaelbury,2020-12-05 06:30:53,reduce organization yet
984708,tiffanyburnett,Teacher set short skill during voice energy day lot mind.,69,4,3679,False,1,Jenningsland,2020-05-30 11:05:40,design road player Mr
250524,ellisbruce,Source let again explain anyone have management later will serve decade population indicate.,29,5,3254,False,0,Lake Jacobfurt,2020-05-16 20:31:02,
432233,frobinson,Rise about leader day season in loss.,71,1,6900,True,0,Willieberg,2020-06-17 17:46:42,wonder important
106573,ysmith,Reach how wait crime source pretty also when garden once shoulder play she.,99,4,5472,False,1,Tinaborough,2023-05-13 22:18:05,question
657033,audrey10,Four me old yard similar single suddenly mind trade can.,28,0,2430,True,1,Jeffreybury,2022-07-05 12:14:29,
629055,ronald28,Resource person may star computer serious player study.,97,4,9653,True,1,Port Kevin,2022-12-15 11:24:02,somebody exist budget method
187882,grahamchristopher,Rock cultural general yard move form fly early.,23,4,5084,True,1,Christyview,2020-01-03 22:13:03,hear story center
448418,hturner,Visit TV very much charge final your today sit.,32,0,4260,False,0,Kimberlyhaven,2020-03-24 07:05:54,camera tonight such forward discussion
496108,lisarice,Former rock talk can too hot condition only us buy.,13,1,7617,True,0,Edwardside,2020-11-24 23:56:10,stay American remain
887246,jonesamy,Region painting improve another research nation or indicate require head.,58,4,6624,True,0,Alanshire,2021-06-15 14:33:02,value agree
734800,jbooker,Hold lose name professor leave several huge during friend.,28,0,1543,True,1,Claytonberg,2021-03-15 19:40:19,teacher financial value
130708,timothyhernandez,Soon defense politics form bill bed view former production high check year significant.,60,4,8542,True,0,Dianeville,2023-04-24 11:53:06,get amount key door why
342743,wattsstephanie,Name deep series compare activity option alone over treat visit ten scene today.,10,5,6119,True,1,Port Elizabeth,2021-07-19 23:28:51,its
758250,jamesmoreno,Power under approach Mrs research magazine adult night sense or necessary.,12,1,5223,False,1,South Amy,2023-01-06 09:07:09,
392177,larsenlori,Memory give challenge task boy response determine suddenly kid weight challenge executive.,0,2,5334,True,1,Riversmouth,2023-01-08 14:56:16,her chance themselves recent
828151,harryhorton,Should whose risk pass society current assume dinner standard community conference question.,9,5,1923,False,0,Frankburgh,2020-04-21 13:09:03,
645520,austin86,By owner be Republican story window forget discover also he.,10,5,4323,True,1,West David,2020-04-05 00:56:44,show newspaper certain ground
881756,fnorris,Group past world painting sort cause friend until organization.,81,5,9405,True,1,East Amytown,2021-01-23 17:23:37,Mr
569393,michaeljohnson,Debate nearly smile company American thought million security identify address property seem.,25,2,2486,False,0,Peterhaven,2020-01-11 23:02:04,care action
528964,operry,Tree although against billion area section watch address close serious long light.,11,5,8199,True,0,Erikaview,2023-05-07 11:27:45,worry southern
880984,katelyn05,Food street same focus agency also design third and receive little.,44,2,9641,False,0,Carlmouth,2023-05-17 04:18:30,billion although around
896328,whitecindy,There cultural age provide write member.,36,5,8900,False,0,Nicholston,2021-04-19 02:02:15,spring of child subject
410460,jimenezerica,Every education president hotel over baby culture front.,23,1,2088,True,0,Kirkfurt,2020-01-20 18:15:01,outside
